price,bed,bath,acre_lot,state,house_size,state_number
99500.0,3.0,2.0,1.0,Texas,1242.0,8
399000.0,4.0,3.0,0.22,Texas,2695.0,8
545000.0,4.0,4.0,0.23,Texas,3477.0,8
189900.0,3.0,2.0,0.14,Texas,1344.0,8
275000.0,4.0,2.0,0.25,Texas,1949.0,8
329900.0,3.0,2.0,17.24,Texas,1800.0,8
307000.0,4.0,2.0,0.15,Texas,1785.0,8
535000.0,3.0,3.0,0.16,Texas,2585.0,8
330000.0,4.0,3.0,0.15,Texas,2292.0,8
400000.0,3.0,2.0,0.19,Texas,2033.0,8
347850.0,3.0,2.0,0.19,Texas,1280.0,8
249900.0,4.0,2.0,1.0,Texas,1950.0,8
635000.0,3.0,3.0,0.13,Texas,2146.0,8
518109.0,3.0,2.0,0.14,Texas,2111.0,8
110000.0,3.0,1.0,1.02,Texas,1230.0,8
620000.0,4.0,3.0,1.21,Texas,3392.0,8
518000.0,6.0,4.0,0.21,Texas,3812.0,8
175000.0,3.0,2.0,0.15,Texas,1366.0,8
363000.0,4.0,3.0,0.2,Texas,2630.0,8
120000.0,3.0,2.0,0.27,Texas,1784.0,8
500000.0,4.0,4.0,0.27,Texas,4095.0,8
165000.0,2.0,2.0,0.05,Texas,1000.0,8
459900.0,3.0,4.0,0.07,Texas,3700.0,8
639900.0,3.0,2.0,0.11,Texas,1627.0,8
337000.0,4.0,3.0,0.21,Texas,2076.0,8
169900.0,3.0,1.0,0.28,Texas,979.0,8
290000.0,3.0,2.0,0.13,Texas,1207.0,8
228500.0,4.0,3.0,0.16,Texas,1430.0,8
240000.0,3.0,1.0,0.17,Texas,1248.0,8
195000.0,2.0,1.0,0.17,Texas,888.0,8
239000.0,3.0,2.0,0.18,Texas,1899.0,8
315000.0,3.0,2.0,0.17,Texas,1679.0,8
1198000.0,3.0,2.0,200.0,Texas,1602.0,8
875000.0,4.0,5.0,2.13,Texas,3535.0,8
520000.0,5.0,5.0,0.24,Texas,4270.0,8
190000.0,3.0,2.0,0.22,Texas,1334.0,8
370630.0,3.0,2.0,0.15,Texas,2180.0,8
384740.0,4.0,2.0,0.22,Texas,2265.0,8
459900.0,4.0,3.0,0.18,Texas,2985.0,8
425000.0,4.0,3.0,0.23,Texas,3346.0,8
420000.0,4.0,4.0,0.19,Texas,2885.0,8
639900.0,4.0,4.0,0.21,Texas,3322.0,8
339700.0,3.0,3.0,0.03,Texas,1435.0,8
550000.0,5.0,4.0,0.21,Texas,3988.0,8
471000.0,3.0,2.0,0.14,Texas,1458.0,8
374900.0,4.0,3.0,0.15,Texas,2214.0,8
348990.0,4.0,3.0,0.17,Texas,2249.0,8
374900.0,4.0,3.0,0.27,Texas,2753.0,8
174500.0,2.0,1.0,0.5,Texas,1125.0,8
339000.0,3.0,2.0,0.16,Texas,1667.0,8
379000.0,3.0,2.0,0.19,Texas,2350.0,8
315900.0,3.0,3.0,0.25,Texas,1707.0,8
354800.0,2.0,3.0,0.49,Texas,1513.0,8
385000.0,4.0,2.0,0.26,Texas,2371.0,8
635000.0,3.0,3.0,0.17,Texas,2153.0,8
799000.0,4.0,5.0,0.22,Texas,3105.0,8
375000.0,3.0,4.0,0.28,Texas,1925.0,8
252890.0,3.0,2.0,0.11,Texas,1512.0,8
375000.0,2.0,1.0,10.1,Texas,750.0,8
139000.0,3.0,2.0,0.32,Texas,1560.0,8
375000.0,3.0,3.0,0.11,Texas,1560.0,8
579900.0,4.0,4.0,0.19,Texas,3263.0,8
295900.0,4.0,2.0,0.23,Texas,2021.0,8
179999.0,2.0,2.0,0.35,Texas,1184.0,8
700000.0,3.0,3.0,0.14,Texas,3284.0,8
500000.0,4.0,3.0,0.18,Texas,2610.0,8
965000.0,3.0,4.0,0.13,Texas,3684.0,8
144900.0,2.0,2.0,0.05,Texas,858.0,8
430000.0,4.0,5.0,0.28,Texas,4526.0,8
325000.0,2.0,2.0,1.6,Texas,1244.0,8
215000.0,4.0,2.0,0.18,Texas,1614.0,8
300000.0,3.0,3.0,0.24,Texas,2045.0,8
294900.0,3.0,2.0,0.13,Texas,1622.0,8
229900.0,2.0,1.0,0.11,Texas,840.0,8
299500.0,4.0,2.0,0.12,Texas,1656.0,8
685000.0,3.0,3.0,1.08,Texas,2668.0,8
375000.0,5.0,3.0,0.23,Texas,3407.0,8
250000.0,3.0,2.0,0.2,Texas,1334.0,8
264990.0,4.0,2.0,0.13,Texas,1796.0,8
209900.0,3.0,1.0,0.17,Texas,1210.0,8
85000.0,1.0,1.0,2.5,Texas,782.0,8
435000.0,4.0,2.0,0.19,Texas,2293.0,8
295000.0,3.0,2.0,0.3,Texas,1652.0,8
505000.0,3.0,3.0,0.18,Texas,3028.0,8
285000.0,3.0,2.0,0.19,Texas,1380.0,8
210000.0,3.0,2.0,0.14,Texas,1536.0,8
400000.0,4.0,3.0,0.19,Texas,3458.0,8
312500.0,3.0,3.0,0.13,Texas,2078.0,8
197500.0,3.0,2.0,0.24,Texas,1104.0,8
284000.0,3.0,2.0,0.2,Texas,1652.0,8
575000.0,3.0,3.0,0.06,Texas,2024.0,8
460135.0,4.0,2.0,0.18,Texas,1883.0,8
290000.0,4.0,2.0,0.26,Texas,1972.0,8
325000.0,4.0,3.0,0.14,Texas,2239.0,8
215000.0,3.0,2.0,0.16,Texas,1320.0,8
288000.0,4.0,2.0,0.36,Texas,2609.0,8
435000.0,4.0,3.0,0.46,Texas,3065.0,8
290000.0,5.0,2.0,0.17,Texas,1197.0,8
290000.0,4.0,3.0,0.22,Texas,2832.0,8
137000.0,3.0,2.0,0.14,Texas,1300.0,8
550000.0,4.0,3.0,0.2,Texas,3640.0,8
225000.0,4.0,3.0,0.12,Texas,1880.0,8
485000.0,2.0,2.0,0.15,Texas,1719.0,8
254500.0,4.0,2.0,0.15,Texas,2124.0,8
302000.0,4.0,2.0,0.2,Texas,1320.0,8
560000.0,4.0,4.0,0.23,Texas,3442.0,8
295000.0,3.0,3.0,0.3,Texas,2372.0,8
850000.0,4.0,4.0,0.17,Texas,1675.0,8
235000.0,3.0,2.0,0.14,Texas,1476.0,8
345000.0,4.0,3.0,0.35,Texas,2467.0,8
325000.0,3.0,3.0,0.11,Texas,2659.0,8
729000.0,4.0,4.0,0.06,Texas,3046.0,8
240000.0,4.0,3.0,0.12,Texas,1833.0,8
225000.0,2.0,2.0,0.1,Texas,1147.0,8
750000.0,6.0,4.0,1.03,Texas,3178.0,8
300000.0,3.0,2.0,0.18,Texas,1488.0,8
295000.0,3.0,2.0,0.1,Texas,1571.0,8
395000.0,4.0,3.0,0.13,Texas,2423.0,8
499000.0,5.0,4.0,0.14,Texas,2918.0,8
279000.0,4.0,2.0,0.39,Texas,1643.0,8
280000.0,4.0,3.0,0.13,Texas,2750.0,8
399000.0,4.0,3.0,0.39,Texas,2772.0,8
689000.0,3.0,4.0,0.03,Texas,1977.0,8
399000.0,4.0,3.0,0.26,Texas,2358.0,8
625000.0,5.0,4.0,0.21,Texas,4104.0,8
425500.0,4.0,4.0,0.4,Texas,3060.0,8
459900.0,4.0,3.0,0.33,Texas,2835.0,8
425000.0,4.0,3.0,0.16,Texas,2543.0,8
294950.0,3.0,2.0,0.14,Texas,1472.0,8
425000.0,3.0,4.0,0.05,Texas,2798.0,8
434500.0,3.0,4.0,0.04,Texas,2343.0,8
133999.0,1.0,1.0,3.08,Texas,630.0,8
610000.0,4.0,4.0,0.18,Texas,3380.0,8
199900.0,3.0,2.0,0.18,Texas,1886.0,8
239900.0,4.0,2.0,0.17,Texas,1676.0,8
255000.0,2.0,2.0,2.01,Texas,1083.0,8
600000.0,4.0,3.0,0.17,Texas,3027.0,8
490000.0,4.0,4.0,0.21,Texas,3512.0,8
170000.0,4.0,2.0,5.0,Texas,2478.0,8
390000.0,5.0,4.0,0.14,Texas,3892.0,8
163000.0,2.0,2.0,0.17,Texas,1327.0,8
307000.0,4.0,3.0,0.33,Texas,2489.0,8
285000.0,4.0,3.0,0.18,Texas,2100.0,8
298000.0,3.0,2.0,0.11,Texas,1602.0,8
375000.0,3.0,3.0,0.2,Texas,2346.0,8
285000.0,3.0,2.0,0.19,Texas,1508.0,8
340000.0,4.0,3.0,0.19,Texas,2772.0,8
2490000.0,5.0,8.0,1.07,Texas,11354.0,8
1799000.0,4.0,5.0,0.38,Texas,4456.0,8
1099900.0,5.0,5.0,0.28,Texas,4590.0,8
419900.0,4.0,3.0,0.19,Texas,2268.0,8
345000.0,3.0,3.0,0.06,Texas,1584.0,8
270500.0,4.0,2.0,0.14,Texas,2460.0,8
474999.0,4.0,4.0,0.19,Texas,3184.0,8
2049000.0,4.0,4.0,0.17,Texas,3510.0,8
580000.0,4.0,5.0,0.04,Texas,2920.0,8
598900.0,4.0,3.0,0.14,Texas,2352.0,8
299000.0,3.0,2.0,0.19,Texas,1786.0,8
299000.0,3.0,2.0,0.19,Texas,2124.0,8
1175000.0,7.0,5.0,12.94,Texas,5098.0,8
325000.0,5.0,3.0,0.18,Texas,2716.0,8
193000.0,4.0,1.0,0.9,Texas,1958.0,8
310000.0,4.0,3.0,0.23,Texas,2638.0,8
311000.0,3.0,2.0,0.18,Texas,1868.0,8
240900.0,3.0,2.0,0.16,Texas,1183.0,8
229900.0,3.0,2.0,0.13,Texas,1100.0,8
104500.0,2.0,1.0,0.48,Texas,850.0,8
259999.0,3.0,2.0,0.17,Texas,1528.0,8
165000.0,2.0,1.0,0.11,Texas,840.0,8
435000.0,3.0,3.0,0.06,Texas,2333.0,8
319900.0,3.0,2.0,0.15,Texas,1881.0,8
264900.0,3.0,2.0,0.16,Texas,1907.0,8
599900.0,6.0,3.0,0.34,Texas,2466.0,8
389000.0,2.0,3.0,0.19,Texas,1516.0,8
205000.0,4.0,2.0,0.32,Texas,2096.0,8
700000.0,4.0,3.0,4.0,Texas,2968.0,8
509928.0,4.0,4.0,0.18,Texas,3399.0,8
159000.0,2.0,3.0,0.03,Texas,1460.0,8
995000.0,4.0,5.0,0.22,Texas,4310.0,8
525000.0,4.0,4.0,0.34,Texas,3998.0,8
385000.0,3.0,4.0,0.04,Texas,2356.0,8
199000.0,3.0,2.0,0.28,Texas,1664.0,8
380000.0,4.0,3.0,0.12,Texas,2690.0,8
399990.0,3.0,3.0,0.06,Texas,1792.0,8
434956.0,4.0,4.0,0.21,Texas,3137.0,8
565000.0,4.0,4.0,0.22,Texas,4930.0,8
299999.0,3.0,2.0,0.22,Texas,1750.0,8
144900.0,3.0,2.0,0.3,Texas,2141.0,8
435000.0,4.0,4.0,0.22,Texas,3037.0,8
187250.0,4.0,2.0,0.12,Texas,1589.0,8
293000.0,4.0,3.0,0.19,Texas,2153.0,8
645000.0,4.0,4.0,0.32,Texas,3276.0,8
374900.0,4.0,3.0,0.22,Texas,2519.0,8
167000.0,2.0,1.0,0.3,Texas,942.0,8
649999.0,3.0,1.0,0.34,Texas,1008.0,8
189500.0,3.0,1.0,0.27,Texas,1215.0,8
899900.0,4.0,5.0,0.16,Texas,3291.0,8
160000.0,4.0,2.0,0.2,Texas,1300.0,8
319570.0,3.0,2.0,0.18,Texas,1676.0,8
2700000.0,4.0,7.0,0.33,Texas,6407.0,8
1499900.0,4.0,6.0,0.25,Texas,4509.0,8
429900.0,3.0,4.0,0.05,Texas,2057.0,8
234999.0,3.0,2.0,0.11,Texas,1699.0,8
335000.0,3.0,2.0,0.2,Texas,1114.0,8
170000.0,3.0,1.0,0.19,Texas,1140.0,8
898950.0,5.0,6.0,0.17,Texas,3409.0,8
62000.0,2.0,2.0,0.24,Texas,1008.0,8
550000.0,2.0,2.0,0.11,Texas,1516.0,8
399900.0,5.0,3.0,5.67,Texas,2700.0,8
495000.0,5.0,3.0,0.26,Texas,3048.0,8
549000.0,5.0,5.0,0.28,Texas,5073.0,8
294000.0,3.0,3.0,0.52,Texas,1627.0,8
260000.0,3.0,2.0,0.21,Texas,1274.0,8
3450400.0,6.0,9.0,1.14,Texas,8626.0,8
265000.0,3.0,2.0,0.21,Texas,1628.0,8
415000.0,3.0,2.0,0.14,Texas,1550.0,8
195000.0,2.0,2.0,0.35,Texas,1503.0,8
300000.0,3.0,2.0,1.46,Texas,3495.0,8
300000.0,3.0,2.0,0.36,Texas,1703.0,8
750000.0,4.0,2.0,1.45,Texas,2500.0,8
147000.0,2.0,1.0,0.4,Virginia,926.0,9
639000.0,2.0,2.0,0.03,Virginia,1309.0,9
829900.0,4.0,4.0,0.62,Virginia,3806.0,9
549900.0,4.0,3.0,0.33,Virginia,2286.0,9
785000.0,3.0,2.0,40.16,Virginia,1632.0,9
1495000.0,4.0,4.0,3.22,Virginia,3990.0,9
710000.0,3.0,4.0,0.05,Virginia,3159.0,9
535000.0,3.0,4.0,0.04,Virginia,1446.0,9
585000.0,3.0,4.0,0.07,Virginia,2206.0,9
2100000.0,5.0,6.0,0.15,Virginia,4578.0,9
609000.0,3.0,3.0,0.06,Virginia,2400.0,9
850000.0,5.0,3.0,1.13,Virginia,2300.0,9
599900.0,3.0,3.0,0.03,Virginia,1647.0,9
385000.0,4.0,3.0,0.96,Virginia,2267.0,9
199900.0,3.0,2.0,0.14,Virginia,1749.0,9
390000.0,3.0,3.0,0.05,Virginia,2156.0,9
489900.0,4.0,4.0,0.33,Virginia,3832.0,9
385000.0,4.0,4.0,1.44,Virginia,3536.0,9
362500.0,3.0,2.0,0.33,Virginia,1315.0,9
780000.0,4.0,4.0,0.27,Virginia,4511.0,9
729000.0,3.0,2.0,9.03,Virginia,1984.0,9
859900.0,2.0,2.0,0.12,Virginia,1750.0,9
479999.0,3.0,4.0,0.06,Virginia,1970.0,9
475000.0,3.0,3.0,4.3,Virginia,2435.0,9
390000.0,2.0,3.0,0.06,Virginia,1716.0,9
460000.0,4.0,3.0,2.05,Virginia,2503.0,9
209900.0,2.0,1.0,0.28,Virginia,960.0,9
414900.0,4.0,3.0,1.51,Virginia,2432.0,9
369900.0,3.0,3.0,0.31,Virginia,1790.0,9
345900.0,3.0,4.0,0.05,Virginia,2165.0,9
335000.0,3.0,2.0,0.42,Virginia,1645.0,9
879000.0,4.0,3.0,0.56,Virginia,2528.0,9
445000.0,3.0,3.0,0.07,Virginia,2336.0,9
1617447.0,4.0,6.0,1.08,Virginia,5132.0,9
549000.0,4.0,4.0,0.04,Virginia,2400.0,9
755843.0,6.0,6.0,0.52,Virginia,4860.0,9
515000.0,4.0,3.0,1.7,Virginia,4000.0,9
279900.0,4.0,2.0,0.12,Virginia,2644.0,9
660000.0,3.0,4.0,0.04,Virginia,2019.0,9
319950.0,3.0,2.0,0.15,Virginia,1698.0,9
430000.0,3.0,1.0,0.18,Virginia,2624.0,9
415000.0,3.0,2.0,0.46,Virginia,2185.0,9
579000.0,5.0,4.0,5.08,Virginia,4703.0,9
275000.0,4.0,2.0,0.24,Virginia,1354.0,9
159000.0,4.0,1.0,0.89,Virginia,1344.0,9
335000.0,3.0,3.0,0.04,Virginia,1240.0,9
536300.0,3.0,2.0,1.0,Virginia,2512.0,9
499000.0,4.0,4.0,0.05,Virginia,2218.0,9
179500.0,3.0,1.0,0.13,Virginia,990.0,9
574900.0,4.0,3.0,0.07,Virginia,2271.0,9
1600000.0,5.0,7.0,2.11,Virginia,5500.0,9
2793375.0,6.0,6.0,0.23,Virginia,6600.0,9
899000.0,4.0,4.0,0.11,Virginia,3097.0,9
669900.0,3.0,3.0,0.3,Virginia,1982.0,9
200000.0,3.0,1.0,1.16,Virginia,912.0,9
385000.0,4.0,4.0,0.04,Virginia,3032.0,9
445000.0,2.0,4.0,0.04,Virginia,1560.0,9
279950.0,3.0,2.0,1.43,Virginia,1574.0,9
190000.0,2.0,2.0,0.12,Virginia,1054.0,9
749999.0,3.0,3.0,0.24,Virginia,1909.0,9
244950.0,3.0,1.0,0.02,Virginia,1006.0,9
239000.0,4.0,2.0,1.0,Virginia,1338.0,9
180500.0,2.0,1.0,0.23,Virginia,1011.0,9
2249980.0,6.0,7.0,0.3,Virginia,7060.0,9
385000.0,4.0,3.0,0.07,Virginia,2136.0,9
995000.0,3.0,3.0,0.24,Virginia,2100.0,9
184950.0,3.0,1.0,0.19,Virginia,1429.0,9
265000.0,3.0,2.0,0.28,Virginia,1538.0,9
374900.0,3.0,3.0,0.23,Virginia,1728.0,9
212000.0,3.0,3.0,0.21,Virginia,2430.0,9
149900.0,3.0,2.0,6.57,Virginia,1188.0,9
325000.0,3.0,1.0,10.79,Virginia,3180.0,9
169950.0,2.0,1.0,0.13,Virginia,696.0,9
35800.0,2.0,1.0,0.08,Virginia,600.0,9
1349000.0,4.0,5.0,0.21,Virginia,4850.0,9
595000.0,3.0,4.0,0.08,Virginia,1732.0,9
299800.0,3.0,1.0,7.16,Virginia,2002.0,9
599990.0,4.0,4.0,0.34,Virginia,2554.0,9
519900.0,5.0,3.0,0.35,Virginia,2471.0,9
219900.0,2.0,3.0,0.1,Virginia,1480.0,9
650000.0,4.0,4.0,0.3,Virginia,3787.0,9
899900.0,4.0,3.0,1.04,Virginia,3528.0,9
1400000.0,5.0,5.0,0.97,Virginia,4710.0,9
199000.0,3.0,2.0,2.82,Virginia,1275.0,9
175000.0,2.0,2.0,0.1,Virginia,1044.0,9
226900.0,3.0,1.0,0.25,Virginia,1152.0,9
634999.0,4.0,4.0,0.06,Virginia,2912.0,9
895000.0,4.0,3.0,51.2,Virginia,3375.0,9
359999.0,3.0,3.0,0.07,Virginia,2324.0,9
289900.0,3.0,2.0,0.16,Virginia,1394.0,9
569950.0,3.0,4.0,0.05,Virginia,2070.0,9
775000.0,5.0,5.0,0.35,Virginia,5084.0,9
105000.0,2.0,1.0,3.63,Virginia,1152.0,9
360000.0,4.0,3.0,0.35,Virginia,2206.0,9
210000.0,4.0,2.0,0.28,Virginia,1929.0,9
225000.0,2.0,3.0,0.03,Virginia,1430.0,9
160000.0,3.0,2.0,5.84,Virginia,1344.0,9
525000.0,3.0,4.0,0.05,Virginia,1741.0,9
397590.0,3.0,4.0,0.04,Virginia,1867.0,9
799950.0,4.0,3.0,1.36,Virginia,3884.0,9
529000.0,4.0,3.0,0.25,Virginia,2450.0,9
439999.0,3.0,3.0,0.19,Virginia,1915.0,9
360000.0,4.0,3.0,0.35,Virginia,2183.0,9
650000.0,4.0,3.0,0.23,Virginia,2520.0,9
299900.0,5.0,2.0,0.24,Virginia,1764.0,9
279950.0,2.0,2.0,0.11,Virginia,1710.0,9
357000.0,4.0,3.0,0.26,Virginia,2891.0,9
269950.0,3.0,3.0,0.5,Virginia,2100.0,9
1039000.0,5.0,4.0,0.46,Virginia,3977.0,9
549950.0,4.0,4.0,0.4,Virginia,3419.0,9
114900.0,3.0,3.0,0.11,Virginia,864.0,9
599999.0,4.0,3.0,2.45,Virginia,3000.0,9
850000.0,5.0,4.0,0.17,Virginia,3313.0,9
509500.0,3.0,2.0,0.29,Virginia,1496.0,9
299900.0,3.0,2.0,0.24,Virginia,1420.0,9
329900.0,2.0,2.0,15.92,Virginia,1948.0,9
569000.0,4.0,3.0,2.0,Virginia,2683.0,9
699900.0,3.0,4.0,0.15,Virginia,3145.0,9
630000.0,2.0,2.0,0.04,Virginia,1088.0,9
375000.0,4.0,4.0,0.07,Virginia,2014.0,9
474900.0,3.0,3.0,0.07,Virginia,1440.0,9
469900.0,3.0,3.0,0.05,Virginia,1767.0,9
299900.0,3.0,2.0,0.27,Virginia,1254.0,9
449900.0,3.0,4.0,0.04,Virginia,2292.0,9
1725000.0,6.0,8.0,0.26,Virginia,7362.0,9
450000.0,3.0,3.0,0.12,Virginia,1280.0,9
1100000.0,3.0,3.0,10.0,Virginia,3610.0,9
207000.0,2.0,1.0,1.48,Virginia,672.0,9
949000.0,4.0,5.0,1.26,Virginia,6141.0,9
425000.0,4.0,4.0,0.2,Virginia,2520.0,9
509000.0,3.0,4.0,0.06,Virginia,2272.0,9
119000.0,3.0,2.0,0.2,Virginia,1303.0,9
1399000.0,5.0,5.0,35.48,Virginia,8329.0,9
259900.0,3.0,2.0,2.4,Virginia,1760.0,9
375000.0,4.0,2.0,0.21,Virginia,1416.0,9
279500.0,3.0,3.0,0.27,Virginia,1328.0,9
370000.0,3.0,2.0,1.89,Virginia,1450.0,9
425000.0,4.0,3.0,0.3,Virginia,2420.0,9
69900.0,3.0,1.0,0.28,Virginia,1100.0,9
254900.0,4.0,2.0,0.07,Virginia,2172.0,9
899900.0,3.0,5.0,0.04,Virginia,2701.0,9
215000.0,2.0,2.0,0.04,Virginia,1172.0,9
299900.0,3.0,4.0,0.07,Virginia,2196.0,9
329000.0,4.0,2.0,2.23,Virginia,2164.0,9
222500.0,5.0,3.0,0.21,Virginia,2234.0,9
450000.0,4.0,3.0,0.2,Virginia,1784.0,9
525000.0,4.0,3.0,0.31,Virginia,3378.0,9
259900.0,7.0,5.0,0.46,Virginia,4644.0,9
655000.0,3.0,3.0,0.48,Virginia,3895.0,9
209888.0,4.0,2.0,0.27,Virginia,1471.0,9
229950.0,3.0,2.0,0.27,Virginia,1350.0,9
695000.0,4.0,4.0,0.15,Virginia,2950.0,9
475000.0,4.0,3.0,0.4,Virginia,3400.0,9
1999000.0,4.0,5.0,0.62,Virginia,5973.0,9
680000.0,4.0,2.0,0.17,Virginia,1617.0,9
960000.0,5.0,5.0,0.3,Virginia,4041.0,9
2950000.0,6.0,7.0,0.35,Virginia,6683.0,9
620000.0,6.0,5.0,1.24,Virginia,3889.0,9
679900.0,4.0,4.0,0.16,Virginia,3280.0,9
259950.0,4.0,2.0,0.24,Virginia,1557.0,9
472000.0,5.0,3.0,0.33,Virginia,3017.0,9
214000.0,3.0,2.0,0.02,Virginia,1150.0,9
652975.0,4.0,3.0,0.25,Virginia,2821.0,9
875000.0,3.0,3.0,0.14,Virginia,1792.0,9
783120.0,5.0,5.0,0.15,Virginia,3687.0,9
629900.0,5.0,4.0,0.32,Virginia,4553.0,9
329900.0,3.0,2.0,0.63,Virginia,1586.0,9
723710.0,3.0,3.0,0.1,Virginia,2075.0,9
874999.0,3.0,3.0,0.15,Virginia,2085.0,9
879990.0,4.0,3.0,0.13,Virginia,1999.0,9
499000.0,3.0,3.0,0.21,Virginia,1225.0,9
471812.0,2.0,2.0,0.16,Virginia,1676.0,9
504900.0,4.0,4.0,2.54,Virginia,2998.0,9
244950.0,3.0,1.0,0.53,Virginia,960.0,9
234900.0,2.0,1.0,0.29,Virginia,828.0,9
179000.0,3.0,2.0,2.13,Virginia,1152.0,9
18500.0,3.0,1.0,0.12,Virginia,1044.0,9
675000.0,4.0,3.0,0.19,Virginia,1592.0,9
284995.0,3.0,3.0,0.66,Virginia,1810.0,9
335000.0,3.0,3.0,0.44,Virginia,1918.0,9
899990.0,5.0,4.0,0.29,Virginia,4905.0,9
950000.0,5.0,3.0,0.3,Virginia,3790.0,9
679000.0,3.0,4.0,0.06,Virginia,2819.0,9
699900.0,4.0,3.0,0.26,Virginia,1301.0,9
584999.0,4.0,3.0,0.19,Virginia,1074.0,9
550000.0,5.0,4.0,0.43,Virginia,3926.0,9
1685000.0,5.0,6.0,5.0,Virginia,6785.0,9
550000.0,4.0,3.0,0.18,Virginia,1980.0,9
1450000.0,5.0,5.0,0.19,Virginia,4912.0,9
499000.0,4.0,3.0,1.22,Virginia,2208.0,9
1995000.0,4.0,6.0,1.49,Virginia,5685.0,9
260000.0,4.0,2.0,0.26,Virginia,1366.0,9
499000.0,5.0,3.0,2.68,Virginia,3006.0,9
475000.0,3.0,2.0,0.51,Virginia,1760.0,9
550000.0,4.0,4.0,0.03,Virginia,2001.0,9
750000.0,5.0,3.0,0.24,Virginia,2420.0,9
489000.0,3.0,3.0,2.86,Virginia,2236.0,9
525000.0,2.0,1.0,0.06,Virginia,850.0,9
49000.0,3.0,1.0,0.3,Virginia,854.0,9
525000.0,3.0,3.0,0.06,Virginia,1800.0,9
398900.0,4.0,3.0,0.56,Virginia,2270.0,9
439500.0,4.0,3.0,5.46,Virginia,2667.0,9
530000.0,4.0,3.0,0.34,Virginia,2693.0,9
514450.0,2.0,2.0,0.08,Virginia,816.0,9
682000.0,3.0,3.0,0.08,Virginia,3136.0,9
499900.0,5.0,4.0,2.08,Virginia,4868.0,9
259900.0,3.0,2.0,0.29,Virginia,1418.0,9
279900.0,3.0,3.0,0.45,Virginia,2044.0,9
249900.0,3.0,3.0,0.23,Virginia,1428.0,9
374900.0,4.0,3.0,0.27,Virginia,2688.0,9
1450000.0,4.0,4.0,0.42,Virginia,3122.0,9
1595000.0,3.0,5.0,0.05,Virginia,2927.0,9
285000.0,3.0,3.0,0.31,Virginia,2847.0,9
560000.0,5.0,3.0,0.27,Virginia,2384.0,9
464900.0,3.0,3.0,0.06,Virginia,2199.0,9
624500.0,4.0,2.0,0.08,Virginia,2710.0,9
2699000.0,5.0,6.0,0.54,Virginia,5743.0,9
188500.0,3.0,2.0,0.16,Virginia,1550.0,9
168500.0,4.0,1.0,0.21,Virginia,1152.0,9
2411000.0,5.0,7.0,0.26,Virginia,7103.0,9
419900.0,4.0,3.0,7.83,Virginia,2244.0,9
315000.0,3.0,3.0,0.54,Virginia,1422.0,9
269999.0,3.0,1.0,3.01,Virginia,1500.0,9
392000.0,4.0,3.0,0.35,Virginia,2583.0,9
265000.0,3.0,2.0,0.16,Virginia,1170.0,9
169900.0,4.0,2.0,0.55,Virginia,1468.0,9
679000.0,4.0,3.0,0.32,Virginia,2138.0,9
1350000.0,7.0,7.0,1.5,Virginia,9587.0,9
725000.0,4.0,3.0,3.87,Virginia,3876.0,9
229000.0,3.0,2.0,0.04,Virginia,1240.0,9
450000.0,2.0,1.0,0.13,Virginia,1494.0,9
350000.0,3.0,3.0,0.47,Virginia,2080.0,9
765000.0,4.0,4.0,0.18,Virginia,3248.0,9
435000.0,4.0,3.0,0.27,Virginia,1784.0,9
595000.0,4.0,3.0,0.45,Virginia,3430.0,9
425000.0,3.0,3.0,1.95,Virginia,2388.0,9
250000.0,4.0,2.0,0.36,Virginia,1360.0,9
998000.0,3.0,2.0,0.21,Virginia,1751.0,9
589950.0,4.0,3.0,0.05,Virginia,2300.0,9
2150000.0,3.0,5.0,13.51,Virginia,6558.0,9
650000.0,4.0,3.0,0.34,Virginia,2772.0,9
235000.0,3.0,1.0,0.32,Virginia,1075.0,9
688000.0,5.0,5.0,0.25,Virginia,4586.0,9
320000.0,2.0,2.0,15.92,Virginia,1555.0,9
2199000.0,5.0,7.0,0.32,Virginia,7054.0,9
385000.0,2.0,2.0,0.11,Virginia,1140.0,9
749900.0,3.0,4.0,0.04,Virginia,2345.0,9
399000.0,4.0,2.0,0.14,Virginia,1402.0,9
79900.0,2.0,1.0,0.17,Virginia,1127.0,9
459900.0,4.0,3.0,0.03,Virginia,1440.0,9
420000.0,3.0,3.0,0.03,Virginia,1284.0,9
399999.0,3.0,2.0,5.32,Virginia,1294.0,9
75000.0,2.0,1.0,0.4,Virginia,624.0,9
279000.0,4.0,4.0,0.58,Virginia,2904.0,9
639900.0,4.0,4.0,0.04,Virginia,2185.0,9
39900.0,2.0,2.0,0.17,Virginia,1479.0,9
399000.0,3.0,2.0,0.04,Virginia,1094.0,9
529900.0,4.0,4.0,7.44,Virginia,2809.0,9
319950.0,3.0,3.0,0.09,Virginia,1600.0,9
665000.0,3.0,3.0,0.24,Virginia,2328.0,9
274000.0,1.0,2.0,3.24,Virginia,672.0,9
134500.0,1.0,1.0,0.02,Virginia,722.0,9
229900.0,2.0,1.0,1.57,Virginia,1200.0,9
479900.0,3.0,3.0,0.03,Virginia,1290.0,9
279900.0,3.0,2.0,0.25,Virginia,1902.0,9
219950.0,3.0,1.0,0.89,Virginia,1175.0,9
149900.0,2.0,1.0,0.21,Virginia,806.0,9
279900.0,4.0,3.0,0.47,Virginia,2268.0,9
625000.0,4.0,4.0,0.22,Virginia,3370.0,9
